Month, Bad
December, http://www.philstar.com/nation/2013/12/12/1267280/milf-vows-punish-marawi-city-polices-attackers
December, http://www.philstar.com/nation/2013/12/12/1267279/4-security-men-taguig-hurt-barangay-hall-attack
December, http://www.philstar.com/nation/2013/12/12/1267274/drilon-donates-100-fishing-boats-iloilo-fishermen
December, http://www.philstar.com/nation/2013/12/12/1267273/makati-city-hold-public-hearing-billboard-master-plan
December, http://www.philstar.com/nation/2013/12/12/1267262/p100k-worth-shabu-seized-3-pushers
December, http://www.philstar.com/nation/2013/12/12/1267257/4-die-landslide-aurora
December, http://www.philstar.com/nation/2013/12/12/1267248/65000-people-still-displaced-3-mos-after-zambo-siege
December, http://www.philstar.com/nation/2013/12/12/1267233/pdea-discovers-new-type-ecstasy
December, http://www.philstar.com/nation/2013/12/12/1267231/pagasa-warns-flashfloods-landslides-aurora-quezon-due-heavy-rains
December, http://www.philstar.com/metro/2013/12/12/1267004/4-dead-15-hurt-marikina-smashup
December, http://www.philstar.com/nation/2013/12/12/1266928/100-lawmakers-defy-sc-order-reyes-dq
December, http://www.philstar.com/metro/2013/12/12/1267005/mm-registers-600-increase-measles-cases
December, http://www.philstar.com/nation/2013/12/12/1266929/ca-affirms-suspension-batangas-university-exec
December, http://www.philstar.com/nation/2013/12/12/1266930/pangasinan-city-owes-electric-cooperative-p174-m
December, http://www.philstar.com/metro/2013/12/12/1267008/2-kids-hurt-road-rage-incidents
December, http://www.philstar.com/metro/2013/12/12/1267009/penniless-man-steals-son-hospital-morgue
December, http://www.philstar.com/metro/2013/12/12/1267010/1-dead-1-hurt-qc-shooting
December, http://www.philstar.com/metro/2013/12/12/1267011/4-mpd-station-chiefs-axed
December, http://www.philstar.com/nation/2013/12/12/1266935/swede-found-dead-olongapo-hotel
December, http://www.philstar.com/metro/2013/12/12/1267013/cop-charged-pointing-gun
December, http://www.philstar.com/nation/2013/12/11/1266896/mmda-mall-operators-agree-traffic-regulations-over-christmas-season
December, http://www.philstar.com/nation/2013/12/11/1266885/makati-sends-another-retrieval-team-typhoon-ravaged-leyte
December, http://www.philstar.com/nation/2013/12/11/1266886/2-minors-injured-separate-road-rage-incidents-qc
December, http://www.philstar.com/nation/2013/12/11/1266858/transport-groups-file-petition-p2-fare-hike
December, http://www.philstar.com/nation/2013/12/11/1266853/armys-6th-id-assures-transparency-lumber-smuggling-probe
December, http://www.philstar.com/nation/2013/12/11/1266841/lpa-trough-bring-rains-over-eastern-visayas-mindanao
December, http://www.philstar.com/nation/2013/12/11/1266840/ndrrmc-yolanda-deaths-close-6000
December, http://www.philstar.com/metro/2013/12/11/1266560/npd-probes-kotong-cops
December, http://www.philstar.com/nation/2013/12/11/1266527/2-ne-village-chiefs-nabbed-abc-polls
December, http://www.philstar.com/nation/2013/12/11/1266528/borongan-teachers-can-claim-november-pay
December, http://www.philstar.com/metro/2013/12/11/1266562/businessman-gunned-down-pasig
December, http://www.philstar.com/nation/2013/12/11/1266529/public-warned-vs-fake-sss-checks
December, http://www.philstar.com/metro/2013/12/11/1266563/ltfrb-sets-hotline-vs-abusive-cabbies
December, http://www.philstar.com/nation/2013/12/11/1266530/pdea-probes-cop-witness-nabbed-drug-sting
December, http://www.philstar.com/metro/2013/12/11/1266564/man-gets-12-years-killing-cousin
