December, http://www.mb.com.ph/pimentel-seeks-senate-probe-on-media-killings/
December, http://www.mb.com.ph/medical-dental-discount-for-domestic-workers-sought/
December, http://www.mb.com.ph/african-wildlife-at-philippine-reserve-hurt-in-typhoon/
December, http://www.mb.com.ph/journalist-killings-a-national-catastrophe-international-watchdog/
December, http://www.mb.com.ph/aquino-to-critics-bahala-na-si-lord-sa-inyo-busy-ako/
December, http://www.mb.com.ph/cta-rejects-shells-p90-million-tax-refund-claims/
December, http://www.mb.com.ph/solons-call-for-review-of-climate-change-policies/
December, http://www.mb.com.ph/bill-seeks-to-streamline-pnp-appointment-promotion-process/
December, http://www.mb.com.ph/bill-seeks-stiffer-penalties-for-firearms-smuggling/
December, http://www.mb.com.ph/ombudsman-suspends-mwss-administrator-esquivel/
December, http://www.mb.com.ph/belmonte-backs-review-of-epira-law-appeals-for-meralco-rollback/
December, http://www.mb.com.ph/metro-manila-traffic-costs-p140b-a-year/
December, http://www.mb.com.ph/bir-no-tax-grants-to-private-sector-who-will-rebuild-typhoon-hit-areas/
December, http://www.mb.com.ph/pnoy-cites-filipino-resiliency/
December, http://www.mb.com.ph/422-officials-told-to-vacate-posts/
December, http://www.mb.com.ph/house-to-ratify-budget-on-monday/
December, http://www.mb.com.ph/president-off-to-asean-japan-summit/
December, http://www.mb.com.ph/furlough-resolution-has-persuasive-effect-speaker/
December, http://www.mb.com.ph/pasang-masda-wont-ask-for-fare-hike/
December, http://www.mb.com.ph/rail-transits-explain-proposed-higher-rates/
December, http://www.mb.com.ph/villar-donates-p8m-for-yolanda-relief-on-birthday/
December, http://www.mb.com.ph/national-newsbits-for-december-132013/
December, http://www.mb.com.ph/palace-let-sandiganbayan-decide-on-arroyo-furlough/
December, http://www.mb.com.ph/dpwh-head-calls-for-transparency/
December, http://www.mb.com.ph/lambino-comelec-tool-to-get-rid-of-political-enemies/
December, http://www.mb.com.ph/deped-to-sign-irr-of-anti-bullying-act-tomorrow/
December, http://www.mb.com.ph/majority-of-yolanda-casualties-unidentified/
December, http://www.mb.com.ph/comelec-order-surprises-gov-vi/
December, http://www.mb.com.ph/audible-traffic-signals-sought/
December, http://www.mb.com.ph/yolanda-death-toll-rises-to-5982/
December, http://www.mb.com.ph/solons-hopeful-over-power-sharing-deal/
December, http://www.mb.com.ph/solons-use-malampaya-fund-for-barangay-officials-pension/
December, http://www.mb.com.ph/comelec-asks-422-officials-to-vacate-their-posts/
December, http://www.mb.com.ph/govt-allots-p15m-for-aquinos-japan-trip/
December, http://www.mb.com.ph/russia-lifts-travel-ban-for-philippines/
December, http://www.mb.com.ph/central-luzon-to-host-apec-2015/
December, http://www.mb.com.ph/house-to-ratify-natl-budget-for-president-signing/
December, http://www.mb.com.ph/p8-m-agri-kits-under-ombudsmans-probe/
December, http://www.mb.com.ph/aquino-abe-to-witness-signing-of-notes-for-yolanda-victims/
December, http://www.mb.com.ph/senate-unanimously-ratifies-p2-264-trillion-budget-for-2014/
December, http://www.mb.com.ph/pacquiao-unfazed-by-us-tax-woes/
December, http://www.mb.com.ph/no-basis-to-suspend-meralco-hike-palace/
December, http://www.mb.com.ph/reach-for-your-dreams-says-1st-filipino-astro/
December, http://www.mb.com.ph/p2-jeepney-fare-increase-sought/
December, http://www.mb.com.ph/biggest-online-sale-set-today/
December, http://www.mb.com.ph/santiago-wants-president-to-veto-ceza-budget/
December, http://www.mb.com.ph/doj-proposes-task-force-to-probe-labor-trafficking/
December, http://www.mb.com.ph/pasang-masda-leads-shift-to-e-jeepneys/
December, http://www.mb.com.ph/new-navy-choppers-under-testing/
December, http://www.mb.com.ph/clamor-to-scrap-vat-on-fuel-gets-louder/
December, http://www.mb.com.ph/deped-playing-catch-up-for-asean-2015/
December, http://www.mb.com.ph/ping-asked-to-resolve-mar-alfred-quarrel/
December, http://www.mb.com.ph/national-newsbits-for-december-122013/
December, http://www.mb.com.ph/human-rights-subject-in-schools-sought/
December, http://www.mb.com.ph/solon-dont-blame-natl-govt-for-yolanda-toll/
